t_s,current_A,voltage_V,temp_C,step_idx,step_type,step_comment
6573.8099999999995,0.0,3.68,26.26675,9737,R,pulsed load (rest)
6574.8099999999995,0.0,3.68,26.26675,9737,R,pulsed load (rest)
6575.8099999999995,0.0,3.68,26.25119,9737,R,pulsed load (rest)
6576.8099999999995,0.0,3.68,26.26675,9737,R,pulsed load (rest)
6577.8099999999995,0.0,3.68,26.26675,9737,R,pulsed load (rest)
6578.8099999999995,0.0,3.68,26.25119,9737,R,pulsed load (rest)
6579.8099999999995,0.0,3.68,26.25119,9737,R,pulsed load (rest)
6580.8099999999995,0.0,3.68,26.23562,9737,R,pulsed load (rest)
6581.8099999999995,0.0,3.68,26.23562,9737,R,pulsed load (rest)
6582.8099999999995,0.0,3.68,26.23562,9737,R,pulsed load (rest)
6583.8099999999995,0.0,3.68,26.23562,9737,R,pulsed load (rest)
6584.8099999999995,0.0,3.68,26.22005,9737,R,pulsed load (rest)
6585.8099999999995,0.0,3.68,26.22005,9737,R,pulsed load (rest)
6586.8099999999995,0.0,3.68,26.22005,9737,R,pulsed load (rest)
6587.8099999999995,0.0,3.68,26.22005,9737,R,pulsed load (rest)
6588.8099999999995,0.0,3.68,26.18892,9737,R,pulsed load (rest)
6589.8099999999995,0.0,3.68,26.18892,9737,R,pulsed load (rest)
6590.8099999999995,0.0,3.68,26.18892,9737,R,pulsed load (rest)
6591.8099999999995,0.0,3.68,26.18892,9737,R,pulsed load (rest)
6592.8099999999995,0.0,3.681,26.18892,9737,R,pulsed load (rest)
6593.8099999999995,0.0,3.681,26.18892,9737,R,pulsed load (rest)
6594.8099999999995,0.0,3.681,26.18892,9737,R,pulsed load (rest)
6595.8099999999995,0.0,3.681,26.18892,9737,R,pulsed load (rest)
6596.8099999999995,0.0,3.681,26.18892,9737,R,pulsed load (rest)
6597.8099999999995,0.0,3.681,26.17335,9737,R,pulsed load (rest)
6598.8099999999995,0.0,3.681,26.17335,9737,R,pulsed load (rest)
6599.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6600.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6601.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6602.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6603.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6604.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6605.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6606.8099999999995,0.0,3.681,26.15779,9737,R,pulsed load (rest)
6607.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6608.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6609.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6610.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6611.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6612.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6613.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6614.8099999999995,0.0,3.681,26.14222,9737,R,pulsed load (rest)
6615.8099999999995,0.0,3.681,26.12665,9737,R,pulsed load (rest)
6616.8099999999995,0.0,3.681,26.12665,9737,R,pulsed load (rest)
6617.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6618.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6619.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6620.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6621.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6622.8099999999995,0.0,3.681,26.11109,9737,R,pulsed load (rest)
6623.8099999999995,0.0,3.681,26.09552,9737,R,pulsed load (rest)
6624.8099999999995,0.0,3.682,26.09552,9737,R,pulsed load (rest)
6625.8099999999995,0.0,3.682,26.09552,9737,R,pulsed load (rest)
6626.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6627.8099999999995,0.0,3.682,26.09552,9737,R,pulsed load (rest)
6628.8099999999995,0.0,3.682,26.09552,9737,R,pulsed load (rest)
6629.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6630.8099999999995,0.0,3.682,26.09552,9737,R,pulsed load (rest)
6631.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6632.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6633.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6634.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6635.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6636.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6637.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6638.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6639.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6640.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6641.8099999999995,0.0,3.682,26.07995,9737,R,pulsed load (rest)
6642.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6643.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6644.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6645.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6646.8099999999995,0.0,3.682,26.06439,9737,R,pulsed load (rest)
6647.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6648.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6649.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6650.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6651.8099999999995,0.0,3.682,26.04882,9737,R,pulsed load (rest)
6652.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6653.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6654.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6655.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6656.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6657.8099999999995,0.0,3.682,26.03325,9737,R,pulsed load (rest)
6658.8099999999995,0.0,3.682,26.01768,9737,R,pulsed load (rest)
6659.8099999999995,0.0,3.682,26.01768,9737,R,pulsed load (rest)
6660.8099999999995,0.0,3.683,26.01768,9737,R,pulsed load (rest)
6661.8099999999995,0.0,3.683,26.01768,9737,R,pulsed load (rest)
6662.8099999999995,0.0,3.683,26.01768,9737,R,pulsed load (rest)
6663.8099999999995,0.0,3.683,26.01768,9737,R,pulsed load (rest)
6664.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6665.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6666.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6667.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6668.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6669.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6670.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6671.8099999999995,0.0,3.683,26.00212,9737,R,pulsed load (rest)
6672.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6673.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6674.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6675.8099999999995,0.0,3.683,25.97099,9737,R,pulsed load (rest)
6676.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6677.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6678.8099999999995,0.0,3.683,25.97099,9737,R,pulsed load (rest)
6679.8099999999995,0.0,3.683,25.98655,9737,R,pulsed load (rest)
6680.8099999999995,0.0,3.683,25.97099,9737,R,pulsed load (rest)
6681.8099999999995,0.0,3.683,25.97099,9737,R,pulsed load (rest)
6682.8099999999995,0.0,3.683,25.97099,9737,R,pulsed load (rest)
6683.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6684.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6685.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6686.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6687.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6688.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6689.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6690.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6691.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6692.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6693.8099999999995,0.0,3.683,25.95542,9737,R,pulsed load (rest)
6694.8099999999995,0.0,3.684,25.97099,9737,R,pulsed load (rest)
6695.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6696.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6697.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6698.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6699.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6700.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6701.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6702.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6703.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6704.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6705.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6706.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6707.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6708.8099999999995,0.0,3.684,25.95542,9737,R,pulsed load (rest)
6709.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6710.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6711.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6712.8099999999995,0.0,3.684,25.93985,9737,R,pulsed load (rest)
6713.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6714.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6715.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6716.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6717.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6718.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6719.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6720.8099999999995,0.0,3.684,25.90872,9737,R,pulsed load (rest)
6721.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6722.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6723.8099999999995,0.0,3.684,25.90872,9737,R,pulsed load (rest)
6724.8099999999995,0.0,3.684,25.92429,9737,R,pulsed load (rest)
6725.8099999999995,0.0,3.684,25.90872,9737,R,pulsed load (rest)
6726.8099999999995,0.0,3.684,25.90872,9737,R,pulsed load (rest)
6727.8099999999995,0.0,3.684,25.90872,9737,R,pulsed load (rest)
6728.8099999999995,0.0,3.684,25.89315,9737,R,pulsed load (rest)
6729.8099999999995,0.0,3.684,25.89315,9737,R,pulsed load (rest)
6730.8099999999995,0.0,3.684,25.89315,9737,R,pulsed load (rest)
6731.8099999999995,0.0,3.684,25.89315,9737,R,pulsed load (rest)
6732.8099999999995,0.0,3.685,25.89315,9737,R,pulsed load (rest)
6733.8099999999995,0.0,3.684,25.89315,9737,R,pulsed load (rest)
6734.8099999999995,0.0,3.684,25.87759,9737,R,pulsed load (rest)
6735.8099999999995,0.0,3.685,25.87759,9737,R,pulsed load (rest)
6736.8099999999995,0.0,3.685,25.87759,9737,R,pulsed load (rest)
6737.8099999999995,0.0,3.685,25.87759,9737,R,pulsed load (rest)
6738.8099999999995,0.0,3.685,25.87759,9737,R,pulsed load (rest)
6739.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6740.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6741.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6742.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6743.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6744.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6745.8099999999995,0.0,3.685,25.86202,9737,R,pulsed load (rest)
6746.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6747.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6748.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6749.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6750.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6751.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6752.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6753.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6754.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6755.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6756.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6757.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6758.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6759.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6760.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6761.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6762.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6763.8099999999995,0.0,3.685,25.84645,9737,R,pulsed load (rest)
6764.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6765.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6766.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6767.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6768.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6769.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6770.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6771.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6772.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6773.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6774.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6775.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6776.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6777.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6778.8099999999995,0.0,3.685,25.83088,9737,R,pulsed load (rest)
6779.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6780.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6781.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6782.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6783.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6784.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6785.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6786.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6787.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6788.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6789.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6790.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6791.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6792.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6793.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6794.8099999999995,0.0,3.686,25.83088,9737,R,pulsed load (rest)
6795.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6796.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6797.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6798.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6799.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6800.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6801.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6802.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6803.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6804.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6805.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6806.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6807.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6808.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6809.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6810.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6811.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6812.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6813.8099999999995,0.0,3.686,25.81532,9737,R,pulsed load (rest)
6814.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6815.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6816.8099999999995,0.0,3.687,25.79975,9737,R,pulsed load (rest)
6817.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6818.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6819.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6820.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6821.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6822.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6823.8099999999995,0.0,3.687,25.79975,9737,R,pulsed load (rest)
6824.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6825.8099999999995,0.0,3.686,25.79975,9737,R,pulsed load (rest)
6826.8099999999995,0.0,3.687,25.79975,9737,R,pulsed load (rest)
6827.8099999999995,0.0,3.687,25.79975,9737,R,pulsed load (rest)
6828.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6829.8099999999995,0.0,3.687,25.79975,9737,R,pulsed load (rest)
6830.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6831.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6832.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6833.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6834.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6835.8099999999995,0.0,3.687,25.78419,9737,R,pulsed load (rest)
6836.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6837.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6838.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6839.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6840.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6841.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6842.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6843.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6844.8099999999995,0.0,3.687,25.76862,9737,R,pulsed load (rest)
6845.8099999999995,0.0,3.687,25.75305,9737,R,pulsed load (rest)
6846.8099999999995,0.0,3.687,25.75305,9737,R,pulsed load (rest)
6847.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6848.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6849.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6850.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6851.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6852.8099999999995,0.0,3.687,25.73748,9737,R,pulsed load (rest)
6853.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6854.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6855.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6856.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6857.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6858.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6859.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6860.8099999999995,0.0,3.687,25.72192,9737,R,pulsed load (rest)
6861.8099999999995,0.0,3.687,25.70635,9737,R,pulsed load (rest)
6862.8099999999995,0.0,3.687,25.70635,9737,R,pulsed load (rest)
6863.8099999999995,0.0,3.687,25.70635,9737,R,pulsed load (rest)
6864.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6865.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6866.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6867.8099999999995,0.0,3.687,25.70635,9737,R,pulsed load (rest)
6868.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6869.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6870.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6871.8099999999995,0.0,3.687,25.67522,9737,R,pulsed load (rest)
6872.8099999999995,0.0,3.687,25.67522,9737,R,pulsed load (rest)
6873.8099999999995,0.0,3.688,25.67522,9737,R,pulsed load (rest)
6874.8099999999995,0.0,3.687,25.67522,9737,R,pulsed load (rest)
6875.8099999999995,0.0,3.687,25.69079,9737,R,pulsed load (rest)
6876.8099999999995,0.0,3.688,25.69079,9737,R,pulsed load (rest)
6877.8099999999995,0.0,3.687,25.67522,9737,R,pulsed load (rest)
6878.8099999999995,0.0,3.687,25.67522,9737,R,pulsed load (rest)
6879.8099999999995,0.0,3.688,25.67522,9737,R,pulsed load (rest)
6880.8099999999995,0.0,3.688,25.67522,9737,R,pulsed load (rest)
6881.8099999999995,0.0,3.687,25.65965,9737,R,pulsed load (rest)
6882.8099999999995,0.0,3.688,25.65965,9737,R,pulsed load (rest)
6883.8099999999995,0.0,3.688,25.65965,9737,R,pulsed load (rest)
6884.8099999999995,0.0,3.688,25.65965,9737,R,pulsed load (rest)
6885.8099999999995,0.0,3.687,25.64409,9737,R,pulsed load (rest)
6886.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6887.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6888.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6889.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6890.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6891.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6892.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6893.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6894.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6895.8099999999995,0.0,3.688,25.64409,9737,R,pulsed load (rest)
6896.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6897.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6898.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6899.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6900.8099999999995,0.0,3.688,25.62852,9737,R,pulsed load (rest)
6901.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6902.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6903.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6904.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6905.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6906.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6907.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6908.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6909.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6910.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6911.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6912.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6913.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6914.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6915.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6916.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6917.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6918.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6919.8099999999995,0.0,3.688,25.61295,9737,R,pulsed load (rest)
6920.8099999999995,0.0,3.688,25.59739,9737,R,pulsed load (rest)
6921.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6922.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6923.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6924.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6925.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6926.8099999999995,0.0,3.688,25.56625,9737,R,pulsed load (rest)
6927.8099999999995,0.0,3.688,25.58182,9737,R,pulsed load (rest)
6928.8099999999995,0.0,3.688,25.56625,9737,R,pulsed load (rest)
6929.8099999999995,0.0,3.688,25.56625,9737,R,pulsed load (rest)
6930.8099999999995,0.0,3.688,25.56625,9737,R,pulsed load (rest)
6931.8099999999995,0.0,3.688,25.55069,9737,R,pulsed load (rest)
6932.8099999999995,0.0,3.688,25.55069,9737,R,pulsed load (rest)
6933.8099999999995,0.0,3.688,25.55069,9737,R,pulsed load (rest)
6934.8099999999995,0.0,3.688,25.53512,9737,R,pulsed load (rest)
6935.8099999999995,0.0,3.688,25.55069,9737,R,pulsed load (rest)
6936.8099999999995,0.0,3.689,25.55069,9737,R,pulsed load (rest)
6937.8099999999995,0.0,3.688,25.55069,9737,R,pulsed load (rest)
6938.8099999999995,0.0,3.689,25.55069,9737,R,pulsed load (rest)
6939.8099999999995,0.0,3.689,25.53512,9737,R,pulsed load (rest)
6940.8099999999995,0.0,3.689,25.53512,9737,R,pulsed load (rest)
6941.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6942.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6943.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6944.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6945.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6946.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
6947.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6948.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6949.8099999999995,0.0,3.689,25.51955,9737,R,pulsed load (rest)
